-2.010619639816701110e+00 2.726197217069247447e+00 -1.134355547561014310e+00 -1.680428313508169236e+00 4.391161006576538295e-01 2.942817663747122614e-01 -4.271899958581434897e-01 8.526404020363606007e-01 5.532519889570003402e-01 1.798738547003065624e-01
8.197630916407474544e+00 1.661724883230979888e+00 2.123394976108925025e+00 3.113307901886448459e-01 2.318982209177784526e-01 1.274449443403408155e+00 -7.944605649284033344e-01 -1.684165822127905304e-03 -1.203472479440651943e+00 -1.914691698349950399e-01
-1.634323363876815760e+00 2.622777175556458840e+00 -6.564362518334541097e-01 -5.905139135667880623e-01 -5.301453127005032462e-01 9.755549274129706738e-01 3.526861692154888428e-01 -6.219956243140092322e-01 1.354480506114659422e+00 -1.964943532532072989e-01
-1.917318924104820299e+00 2.746444354747689331e+00 -2.683958075514515651e-02 2.332306255874821710e-01 8.072581338319223532e-02 -1.023506215255189644e-01 1.086329674418758939e+00 3.407406135860205909e-01 -7.596354989702220895e-01 1.694120284521093700e-01
8.709877927845596446e+00 1.533348395062326119e+00 1.138417017121565067e+00 1.269448766084040336e+00 7.345006786270070753e-01 4.085787368755183779e-01 -4.557262820415174942e-01 -1.006813947982712731e+00 1.948256744140964836e-01 2.463203807591601013e-01
-2.132794930179680470e+00 3.330909014917526001e+00 2.252665639877841075e-01 -2.325212405023365653e-02 1.015998961849891913e+00 1.038381345531665723e+00 -9.077019498464024283e-02 4.363105853819546076e-01 -3.767398086827829506e-01 2.779206616182082201e-01
8.171124281416419777e+00 1.509634472201384803e+00 4.577695022876590025e-01 1.263567199010927400e+00 1.045374741335096225e+00 1.548590579242092646e+00 2.587684747875749758e-01 -7.716624598829380233e-01 3.075678264252089122e-01 -1.154036877536666283e+00
-2.450909868380628076e+00 2.509619283752761998e+00 -7.530593947503596564e-01 -1.112405987096738436e+00 -5.818535579071990593e-01 2.670128625383190180e-01 5.310414080098090350e-01 6.161468502583576992e-03 6.963419782644503231e-01 -5.559151257656957945e-01
-1.649444156627446256e+00 2.122982327683967885e+00 -1.170975145930416073e+00 2.855890418728057600e-01 -7.589497968229186320e-01 5.008137971670366673e-01 -5.959827587808356197e-01 -5.525862301052533176e-01 2.218215469670526963e-01 9.108870683782126498e-01
7.260403172836351615e+00 2.592858942903877750e+00 5.190424421756907325e-01 -2.152415466140830791e+00 -2.524720883976499519e-01 -5.069576659063380619e-01 5.479483297638844119e-01 -1.479151409628413905e-01 -4.107223101555348421e-01 -1.601494810737002228e-01
7.623394430733295479e+00 3.934347110911585066e+00 -4.078480856785734465e-01 1.094648701727752416e+00 -1.696298397309579986e+00 1.087520206627126340e+00 -6.044659395907650001e-01 8.475072900246026775e-01 3.920559645418204564e-01 4.338872086190496968e-02
